lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/lifetime/en-GB/index.html" 10.179.3.211 114.119.166.215 - - [24/Apr/2020:00:35:21 +0100] "GET /lifetime/en-GB/index.html?LPPPSession=1569283200030 HTTP/1.1" 200 16017 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 1727 1587684921.200+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/annihilation/images/index1.gif" - 93.189.166.172 - - [24/Apr/2020:16:14:57 +0100] "GET /annihilation/images/index1.gif HTTP/1.1" 200 1593 "http://lppp.lancs.ac.uk/annihilation/en-GB/index.html?LPPPSession=1587740564243" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36" 2060 1587741297.158+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Annihilation/style.css" - 93.189.166.172 - - [24/Apr/2020:16:14:57 +0100] "GET /javascript/js/Annihilation/style.css HTTP/1.1" 200 7481 "http://lppp.lancs.ac.uk/annihilation/en-GB/index.html?LPPPSession=1587740564243" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36" 4856 1587741297.161+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" - 93.189.166.172 - - [24/Apr/2020:16:14:57 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1587740564243&LPPPModule=3&LPPPMode=1 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/annihilation/en-GB/index.html?LPPPSession=1587740564243" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36" 1502 1587741297.343+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Annihilation/stdbg_lppp.jpg" - 93.189.166.172 - - [24/Apr/2020:16:14:57 +0100] "GET /javascript/js/Annihilation/stdbg_lppp.jpg HTTP/1.1" 200 32310 "http://lppp.lancs.ac.uk/javascript/js/Annihilation/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36" 4864 1587741297.348+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index_en-GB.html" 173.225.243.255 66.102.8.155 - - [24/Apr/2020:16:15:44 +0100] "GET /index_en-GB.html HTTP/1.1" 200 5722 "http://www.lppp.lancs.ac.uk/" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4366 1587741344.072+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" 173.225.243.255 66.102.8.155 - - [24/Apr/2020:16:15:44 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4476 1587741344.198+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" 173.225.243.255 66.102.8.155 - - [24/Apr/2020:16:15:44 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 31783 1587741344.304+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/popin.js" 173.225.243.255 66.102.8.155 - - [24/Apr/2020:16:15:44 +0100] "GET /javascript/popin.js HTTP/1.1" 200 1297 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4856 1587741344.310+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" 173.225.243.255 66.102.8.155 - - [24/Apr/2020:16:15:44 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4865 1587741344.390+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" 173.225.243.255 66.102.8.157 - - [24/Apr/2020:16:15:44 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4365 1587741344.393+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/logo.gif" 173.225.243.255 66.102.8.155 - - [24/Apr/2020:16:15:44 +0100] "GET /images/logo.gif HTTP/1.1" 200 978 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4366 1587741344.415+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" 173.225.243.255 66.102.8.157 - - [24/Apr/2020:16:15:44 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4856 1587741344.490+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" 173.225.243.255 66.102.8.155 - - [24/Apr/2020:16:15:44 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4865 1587741344.611+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" 173.225.243.255 66.102.8.157 - - [24/Apr/2020:16:15:44 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1587741343518&LPPPModule=1&LPPPMode=0 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4365 1587741344.629+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/en-GB.gif" 173.225.243.255 66.102.8.159 - - [24/Apr/2020:16:15:44 +0100] "GET /images/en-GB.gif HTTP/1.1" 200 260 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 4366 1587741344.717+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index_en-GB.html" - 93.189.166.172 - - [24/Apr/2020:16:16:16 +0100] "GET /index_en-GB.html?LPPPSession=1587740564243 HTTP/1.1" 200 5722 "http://lppp.lancs.ac.uk/annihilation/en-GB/index.html?LPPPSession=1587740564243" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36" 4476 1587741376.163+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/en-GB/detector.html" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:51 +0100] "GET /higgs/en-GB/detector.html?LPPPSession=1585655993928 HTTP/1.1" 200 14467 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6509 1587741771.502+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/popin.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:51 +0100] "GET /javascript/popin.js HTTP/1.1" 200 1297 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7720 1587741771.862+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:51 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 3568 1587741771.861+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7856 1587741772.070+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6819 1587741772.110+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Higgs/style_Higgs.css" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/Higgs/style_Higgs.css HTTP/1.1" 200 11743 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 5569 1587741772.110+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 3568 1587741772.294+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CVector.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/CVector.js HTTP/1.1" 200 2008 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6509 1587741772.321+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7779 1587741772.322+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/C4Vector.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/C4Vector.js HTTP/1.1" 200 1605 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7856 1587741772.326+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CMaths.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/CMaths.js HTTP/1.1" 200 2018 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6819 1587741772.349+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CParticle.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/CParticle.js HTTP/1.1" 200 9392 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 5569 1587741772.375+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CGraphics.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/CGraphics.js HTTP/1.1" 200 17186 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6877 1587741772.530+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CConstants.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/CConstants.js HTTP/1.1" 200 189 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6509 1587741772.622+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Higgs/LPPP_Higgs.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/Higgs/LPPP_Higgs.js HTTP/1.1" 200 25588 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7779 1587741772.622+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Higgs/init_detector.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/Higgs/init_detector.js HTTP/1.1" 200 542 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 3568 1587741772.622+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Higgs/histogram.js" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /javascript/js/Higgs/histogram.js HTTP/1.1" 200 22334 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7856 1587741772.625+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/logo.gif" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /images/logo.gif HTTP/1.1" 200 978 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 4865 1587741772.973+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/images/atlas4.gif" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:52 +0100] "GET /higgs/images/atlas4.gif HTTP/1.1" 200 64869 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6877 1587741772.988+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp.css" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /css/lppp.css HTTP/1.1" 200 10206 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6509 1587741773.004+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/images/higgs discovery.png" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /higgs/images/higgs%20discovery.png HTTP/1.1" 200 86871 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7720 1587741773.004+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/images/ehs-hgg.jpg" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /higgs/images/ehs-hgg.jpg HTTP/1.1" 200 37027 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7779 1587741773.006+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/en-GB.gif" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /images/en-GB.gif HTTP/1.1" 200 260 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 3568 1587741773.006+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Higgs/detector_greyHiggs.jpg" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /javascript/js/Higgs/detector_greyHiggs.jpg HTTP/1.1" 200 52949 "http://lppp.lancs.ac.uk/javascript/js/Higgs/style_Higgs.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 6877 1587741773.223+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 3568 1587741773.361+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1585655993928&LPPPModule=6&LPPPMode=3 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 7856 1587741773.365+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/favicon.ico" - 2804:14c:32:87a9:6cc8:c18a:9f82:82f0 - - [24/Apr/2020:16:22:53 +0100] "GET /favicon.ico HTTP/1.1" 404 262 "http://lppp.lancs.ac.uk/higgs/en-GB/detector.html?LPPPSession=1585655993928" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36" 5569 1587741773.906+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/robots.txt" - 66.249.66.74 - - [24/Apr/2020:16:25:39 +0100] "GET /robots.txt HTTP/1.1" 404 262 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 9652 1587741939.106+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index.html" - 66.249.66.74 - - [24/Apr/2020:16:25:39 +0100] "GET / HTTP/1.1" 200 5863 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 5569 1587741939.223+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index_en-GB.html" - 195.154.122.111 - - [24/Apr/2020:16:42:31 +0100] "GET /index_en-GB.html HTTP/1.1" 200 5722 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 13870 1587742951.433+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 195.154.122.111 - - [24/Apr/2020:16:42:31 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 18339 1587742951.550+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 195.154.122.111 - - [24/Apr/2020:16:42:31 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 19298 1587742951.568+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 195.154.122.111 - - [24/Apr/2020:16:42:31 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 18489 1587742951.567+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 195.154.122.111 - - [24/Apr/2020:16:42:31 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 15345 1587742951.568+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 195.154.122.111 - - [24/Apr/2020:16:42:31 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 15673 1587742951.567+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" - 195.154.122.111 - - [24/Apr/2020:16:42:31 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 17976 1587742951.660+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/images/smparticles.png" - 109.134.237.153 - - [24/Apr/2020:17:05:18 +0100] "GET /higgs/images/smparticles.png HTTP/1.1" 200 111805 "http://cahare.sh-original-media.com/standard-model-of-particle-physics-chart/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" 27552 1587744318.774+9 (- -)
